183.1248	-569.3406838350694
183.0272	-1200.9134787181115
182.9295	-1925.4408705504825
182.8319	-2257.636522920062
182.7342	-2170.4940768291835
182.6366	-1825.8019928809342
182.5389	-1175.3430150852334
182.4413	-331.14020104769844
182.3436	144.73740220134943
182.246	-86.89175993349232
182.1484	-621.673062133518
182.0507	-992.7273821180424
181.9531	-1292.554169943879
181.8554	-1558.9763802480895
181.7578	-1332.4874600451167
181.6601	-594.7530670378164
181.5625	-276.8823451852787
181.4648	-853.7714552692803
181.3672	-1346.6438381805046
181.2695	-922.587657792846
181.1719	-505.51475191545984
181.0742	-1230.9006875276255
180.9766	-2195.882299343777
180.879	-1744.1801720581288
180.7813	-419.86849348849756
180.6837	-331.8735936831438
180.586	-1665.0344474425178
180.4884	-2262.5476816868727
180.3907	-1148.9991743690396
180.2931	-109.03024926782166
180.1954	-733.944387502022
180.0978	-1924.8025096954807
180.0001	-1770.6724001466378
179.9025	-410.9920763107838
179.8049	518.8782684245441
179.7072	288.06483747343117
179.6096	-485.1208818417736
179.5119	-1064.3144818280437
179.4143	-1061.5957719601984
179.3166	-296.3954477732535
179.219	700.3538844746477
179.1213	632.2012260064466
179.0237	-973.2162262054048
178.926	-2622.057274194083
178.8284	-2514.960317742549
178.7307	-1021.7647621542478
178.6331	-225.23310395348247
178.5354	-1085.6011517281986
178.4378	-2372.4263987298937
178.3402	-2676.7433505387535
178.2425	-2234.218616038948
178.1449	-2030.0323835469221
178.0472	-2019.4815699237802
177.9496	-1349.011660177465
177.8519	-51.294574503990646
177.7543	596.6501054116179
177.6566	-281.03774397614467
177.559	-1893.76340101489
177.4613	-2701.842892614275
177.3637	-2200.027993769925
177.2661	-1256.748819259447
177.1684	-941.194887244654
177.0708	-1558.4860676665558
176.9731	-2643.8926959089868
176.8755	-3319.053038524188
176.7778	-2840.6891343120915
176.6802	-1485.5674464213166
176.5825	-696.6001170829177
176.4849	-1477.015306026957
176.3872	-2793.14005893072
176.2896	-2709.166332090693
176.1919	-1133.6093746455851
176.0943	-58.68963944320808
175.9967	-725.3344524205615
175.899	-2045.29164299682
175.8014	-2561.468058819178
175.7037	-2514.70265774602
175.6061	-2862.496183937754
175.5084	-3460.567398768016
175.4108	-3513.2975428950367
175.3131	-2953.921681223279
175.2155	-2222.7163508933163
175.1178	-1487.1303203560958
175.0202	-1071.390623218973
174.9225	-1631.1533314951248
174.8249	-2814.6572752430384
174.7272	-2965.363530053955
174.6296	-1485.5478224217572
174.532	-192.8357915638145
174.4343	-702.7744802971529
174.3367	-1807.7588097399741
174.239	-1501.0038644975996
174.1414	-400.73486208390955
174.0437	-663.5032907383975
173.9461	-2268.7456643545784
173.8484	-3103.528574822352
173.7508	-2485.5255323987353
173.6532	-1938.5240844841453
173.5555	-2326.0007821515196
173.4579	-2708.1743301736246
173.3602	-2480.037529637045
173.2626	-2401.184481637328
173.1649	-2886.4004909689966
173.0673	-3174.700955033929
172.9696	-2763.1209823512304
172.872	-2032.077666612572
172.7743	-1136.6516200783813
172.6767	75.82326728651475
172.579	905.5364794635315
172.4814	344.27433023141134
172.3837	-1087.2077002035144
172.2861	-1844.6993943021132
172.1885	-1707.339913475081
172.0908	-1692.0219229312222
171.9932	-1786.3702994600453
171.8955	-1088.5164723666385
171.7979	-187.24021463765837
171.7002	-778.0414594132767
171.6026	-2621.978775860144
171.5049	-3577.8009009708785
171.4073	-3102.9225000748743
171.3096	-2899.657514034656
171.212	-3494.025404325014
171.1143	-3273.4111156959375
171.0167	-1911.2392057501684
170.919	-1535.9996231428206
170.8214	-3022.0281215870414
170.7238	-4194.820676985531
170.6261	-3516.2214691700915
170.5285	-2599.917845987371
170.4308	-2991.135765932199
170.3332	-3326.2986729173367
170.2355	-2179.2620294053345
170.1379	-1108.8280753571728
170.0402	-2005.382477221237
169.9426	-3539.1463709887303
169.8449	-3232.9255271120924
169.7473	-1425.21607759465
169.6496	-331.3961969112204
169.552	-524.9881130590521
169.4543	-994.3803045537675
169.3567	-1426.3818953682312
169.2591	-1907.4868763997351
169.1614	-1597.6954426113543
169.0638	-143.15981190586547
168.9661	887.175227018831
168.8685	364.24566033055896
168.7708	-139.67720477471426
168.6732	922.109621960112
168.5755	1811.8373436059646
168.4779	192.48735452800048
168.3802	-2415.7322463469104
168.2826	-2620.3368605266637
168.185	-707.1809902365338
168.0873	-221.3597418715944
167.9897	-2210.5621107147326
167.892	-3832.1770082820676
167.7944	-3146.887525681846
167.6967	-1647.7401786416667
167.5991	-1103.821954075863
167.5014	-1164.4648719430297
167.4038	-1308.1722149442044
167.3061	-2220.0125072886067
167.2085	-3726.147827444482
167.1108	-3888.2024038914183
167.0132	-1864.940610845263
166.9156	324.71213570495524
166.8179	569.3219154731589
166.7203	-418.44643934198825
166.6226	-574.7095679820115
166.525	396.38056605366387
166.4273	1018.7875191831432
166.3297	442.0961322289198
166.232	-550.2174427515353
166.1344	-755.6419605936853
166.0367	12.464226378923286
165.9391	722.1481676931119
165.8414	227.80330662381436
165.7438	-1274.3874029195035
165.6461	-2223.6449220840495
165.5485	-1560.2867925572361
165.4509	-30.687146735065312
165.3532	1039.4931785365
165.2556	1432.9477482122497
165.1579	1512.5696899997558
165.0603	1049.724073308644
164.9626	33.825621351215545
164.865	-341.5598919871668
164.7673	692.9254519893565
164.6697	1737.6060316629066
164.5721	1142.9808045133227
164.4744	-165.23837652452596
164.3768	-164.17232628485624
164.2791	695.5866625448122
164.1815	258.169279680112
164.0838	-1336.5953721580013
163.9862	-1631.4351986825877
163.8885	-100.54930178595703
163.7909	838.7365174117225
163.6932	-99.30824761699262
163.5956	-1091.6977933776675
163.4979	-585.8255310548769
163.4003	243.58044748225575
163.3026	91.37382636989673
163.205	-44.50528160266714
163.1074	916.5468636852537
163.0097	1658.2358976453272
162.9121	520.2350400947298
162.8144	-1507.5494366249839
162.7168	-2030.750007982741
162.6191	-458.8783063947301
162.5215	1781.592197406446
162.4238	3269.3676662241273
162.3262	3353.5112340845967
162.2285	1991.2032589878609
162.1309	241.06227974178296
162.0332	-210.70105047996418
161.9356	676.7579119348941
161.838	863.4123915537257
161.7403	-567.0738919133144
161.6427	-1539.4551876054725
161.545	-269.55275451518287
161.4474	1405.4386630803851
161.3497	730.7748012808829
161.2521	-1236.581879305471
161.1544	-945.0598475105667
161.0568	2029.094762182655
160.9591	4195.466375986992
160.8615	3515.2497643519337
160.7639	2191.4953383008706
160.6662	2624.668703870015
160.5686	3483.188738950771
160.4709	2219.406057264019
160.3733	-429.62315830681507
160.2756	-1377.888899080478
160.178	118.13212284256917
160.0803	1570.4313110795315
159.9827	1317.1220585702981
159.885	880.0671638434566
159.7874	2075.7672249036286
159.6897	3792.3227351660653
159.5921	3658.1806977246524
159.4944	1892.006700856436
159.3968	1172.1461527692418
159.2992	2663.1863454279555
159.2015	4295.046865625991
159.1039	3791.801929287356
159.0062	1757.7907117351365
158.9086	498.7479340696286
158.8109	884.5294663874855
158.7133	1796.8629349904927
158.6156	2087.9841047233167
158.518	1771.0774071145918
158.4203	1507.082701731284
158.3227	1894.5691253543923
158.225	3041.4513322473113
158.1274	4140.137264469071
158.0297	3983.779270953468
157.9321	2618.0659990633885
157.8344	1668.072292376843
157.7368	2098.514103586559
157.6392	2703.188902199305
157.5415	2140.1800523311076
157.4439	1308.2224147171441
157.3462	1817.9618194317168
157.2486	3060.543532605494
157.1509	3180.3481788640647
157.0533	2444.7138297601336
156.9556	2922.159404443655
156.858	4684.404179916076
156.7603	5089.455769824632
156.6627	2688.269356646383
156.565	-450.59605150141056
156.4674	-1441.4275666390363
156.3698	146.00416292236594
156.2721	2656.1994833053695
156.1745	4395.864490793304
156.0768	4474.536879559577
155.9792	3111.94475145849
155.8815	1880.875195036756
155.7839	2306.4763177472723
155.6862	3818.569302482033
155.5886	4608.81076232033
155.491	4528.1143362753855
155.3933	4932.162757668417
155.2957	5542.649148069351
155.198	4433.9301761111
155.1004	1930.425369060231
155.0027	1197.7471897954792
154.9051	3337.3745713084536
154.8074	5165.316670694895
154.7098	4174.55432670004
154.6121	2554.0961906076363
154.5145	3213.5644069453065
154.4168	4658.566821155623
154.3192	3749.22888357754
154.2215	1490.048233783088
154.1239	1560.8489279516727
154.0263	4058.5677833269237
153.9286	5268.124211242945
153.831	3676.9764766933117
153.7333	1929.5591044455512
153.6357	2026.008765407284
153.538	2487.6152783712732
153.4404	1735.1724201889524
153.3427	917.9450036481117
153.2451	1426.7201115739504
153.1474	2233.2231507188926
153.0498	1852.6442099120432
152.9521	991.1608898398715
152.8545	1123.6846853657182
152.7569	1862.9005941905298
152.6592	1753.5278079087684
152.5616	751.5927304908582
152.4639	155.63514732486237
152.3663	635.1783684921008
152.2686	1704.2092732060983
152.171	2708.980977690076
152.0733	3273.5192549515496
151.9757	3232.0374273868456
151.878	2965.041661765796
151.7804	3212.182986689235
151.6827	3825.95736265744
151.5851	3565.060424507351
151.4875	2025.759849742089
151.3898	773.5607095530734
151.2922	1259.38424818948
151.1945	2473.773510338544
151.0969	2346.213746565423
150.9992	964.2968951746352
150.9016	401.12791307963096
150.8039	1246.3834321694094
150.7063	1439.6945157382297
150.6086	-492.9525107734387
150.511	-2819.2436776578043
150.4133	-2888.862365956152
150.3157	-999.6359995142227
150.218	54.13503411150532
150.1204	-910.9480824450957
150.0228	-1894.3137958364823
149.9251	-894.8058592744179
149.8275	1103.717619655326
149.7298	1675.1563369622722
149.6322	323.6710916240497
149.5345	-1320.8193269837445
149.4369	-2067.7161132861816
149.3392	-2190.5560845760137
149.2416	-2057.3938286468965
149.144	-1518.8938070991908
149.0463	-945.5912882469522
148.9487	-1194.0161498739803
148.851	-1921.2127260942248
148.7534	-1496.931587973823
148.6557	495.77512358269314
148.5581	2105.5713442617416
148.4604	1563.2443263327705
148.3628	-218.05528773012617
148.2651	-1121.966452519192
148.1675	-847.3212187373076
148.0698	-790.9309478743116
147.9722	-1500.1261837744814
147.8745	-2033.2518948613888
147.7769	-1828.6847180848986
147.6792	-1641.4405288386888
147.5816	-2236.5632571421684
147.484	-3227.1991938043316
147.3863	-3637.2544366520656
147.2887	-3006.0357052427917
147.191	-1792.4240925543515
147.0934	-1094.3960111225788
146.9957	-1715.2952610246125
146.8981	-2986.428847737825
146.8004	-3046.991078476115
146.7028	-1118.3029516212762
146.6051	1071.901118438323
146.5075	1238.8751404538268
146.4099	-550.7866959889597
146.3122	-2209.0833085281483
146.2146	-2518.860177644446
146.1169	-2180.8458358271428
146.0193	-2032.0058563295388
145.9216	-1836.9958789493376
145.824	-1220.0143696742061
145.7263	-450.90197564910693
145.6287	152.66134444240868
145.531	494.35263606901503
145.4334	126.97484789001066
145.3357	-1297.4232820516545
145.2381	-2734.6580977148424
145.1404	-2481.654268521952
145.0428	-813.3582310107556
144.9452	-216.70622326698077
144.8475	-1933.5766908935313
144.7499	-3847.7545592243014
144.6522	-3372.7503165182206
144.5546	-1217.7715805888351
144.4569	-323.85384730119455
144.3593	-1680.299326908328
144.2616	-3240.086322922236
144.164	-2963.9288379949908
144.0663	-1098.922983326648
143.9687	900.574346072383
143.871	2052.226531272612
143.7734	1830.6456849462757
143.6758	29.06474411282693
143.5781	-2324.6476619917134
143.4805	-3120.543409095693
143.3828	-1552.7727356330483
143.2852	405.2110904541627
143.1875	262.9239228555425
143.0899	-1734.0757985427276
142.9922	-3036.1036279701557
142.8946	-2232.255017670088
142.7969	-494.6432298340833
142.6993	521.7888912074999
142.6017	541.6489607178856
142.504	-124.07841405767454
142.4064	-1547.8675655017591
142.3087	-3257.5059758987477
142.2111	-3765.6114696106915
142.1134	-2511.6821370365983
142.0158	-1163.643394474463
141.9181	-1297.9719404821883
141.8205	-1777.4215832498853
141.7228	-558.1249295389202
141.6252	1589.6859206126
141.5275	1803.4156521949753
141.4299	-459.15922663347453
141.3322	-2553.8139391759637
141.2346	-2839.172369033021
141.1369	-2859.8824478468614
141.0393	-3984.7055509318348
140.9417	-4644.877197954396
140.844	-3159.4481169790606
140.7464	-1099.648270807952
140.6487	-1057.6345121296774
140.5511	-2573.7441953462726
140.4534	-3250.990581647012
140.3558	-2898.2918169877275
140.2581	-3309.0237711052714
140.1605	-4295.012281462843
140.0628	-3427.074426392107
139.9652	-336.2201348168785
139.8676	1857.6791501119772
139.7699	760.3994765875852
139.6723	-2076.5221714186528
139.5746	-3678.7869939319835
139.477	-3415.116198323352
139.3793	-2582.7948933807083
139.2817	-1873.5146777694595
139.184	-1167.229669088981
139.0864	-834.7067572509263
138.9887	-1435.632768715156
138.8911	-2570.517584591024
138.7934	-3320.0823402482774
138.6958	-3397.6499079450846
138.5981	-2943.4271320108264
138.5005	-1929.356675803262
138.4029	-804.490415672693
138.3052	-822.2153369933254
138.2076	-2363.7523896815665
138.1099	-3681.8289406834733
138.0123	-2863.708930890498
137.9146	-542.0876363851809
137.817	940.2368110164134
137.7193	671.9639260439288
137.6217	-268.1973139925281
137.524	-1118.8220036028176
137.4264	-2160.8638562995257
137.3288	-2892.4290736781254
137.2311	-1864.5222666402356
137.1335	550.7390651618114
137.0358	1355.2257038932605
136.9382	-1229.4420407915102
136.8405	-4595.877296150545
136.7429	-4765.396843170352
136.6452	-1823.6520185856152
136.5476	211.27230602904137
136.4499	-1014.350415591431
136.3523	-3330.3893455566313
136.2546	-3693.1887397160813
136.157	-2365.0063506608362
136.0594	-1695.6050108484037
135.9617	-2405.016662390338
135.8641	-3327.977443501175
135.7664	-3923.306434228368
135.6688	-4559.566063132474
135.5711	-4557.518920037824
135.4735	-2563.5900237961428
135.3758	591.9389259355011
135.2782	1881.3731200694554
135.1805	155.31684905965608
135.0829	-1884.6490863618433
134.9852	-1495.8325056867625
134.8876	189.15720169268627
134.7899	374.94410628206094
134.6923	-734.2579713786871
134.5947	-611.3899008043326
134.497	737.2029384144744
134.3994	181.9121818200391
134.3017	-3330.976725338637
134.2041	-6260.713937444261
134.1064	-5281.648519453515
134.0088	-2162.9744156162706
133.9111	-1003.2183011538243
133.8135	-2212.6702101249457
133.7158	-2709.9557280749086
133.6182	-1547.2365788126958
133.5206	-1411.380560060135
133.4229	-3561.194979938948
133.3253	-4937.82524677514
133.2276	-2759.196072183753
133.13	654.7415459075404
133.0323	913.2333853485778
132.9347	-2059.873441329804
132.837	-4197.094766874205
132.7394	-3341.85426823467
132.6417	-1543.906888816001
132.5441	-974.4317949880773
132.4464	-1133.6154408761133
132.3488	-1297.666582208334
132.2511	-2326.151483893035
132.1535	-4104.175590954849
132.0558	-4321.362679148277
131.9582	-2330.922082731974
131.8606	-1291.337244829957
131.7629	-3268.4292194928926
131.6653	-5003.505124715288
131.5676	-2776.4745636435437
131.47	801.6444566517525
131.3723	241.17842195341257
131.2747	-3703.3320638212385
131.177	-4568.24322602541
131.0794	-372.09964968940636
130.9818	3078.723397097061
130.8841	1321.320935025292
130.7865	-2156.0760042374277
130.6888	-2117.5246741700184
130.5912	439.2256681103788
130.4935	1144.6524577567154
130.3959	-505.94355106644855
130.2982	-1834.836734641718
130.2006	-2430.4362274562154
130.1029	-3816.48411729603
130.0053	-5194.080027232861
129.9076	-4373.396256624713
129.81	-2107.015017060262
129.7123	-1047.2265195383663
129.6147	-1073.2127640965773
129.517	-52.61007344406221
129.4194	1357.7297640013574
129.3218	452.1956311399275
129.2241	-2073.261700926405
129.1265	-2406.1706030591354
129.0288	-15.67302754740706
128.9312	1100.82156654074
128.8335	-1157.262385041316
128.7359	-3958.242829497757
128.6382	-4669.992743104501
128.5406	-4540.3149611309445
128.4429	-4945.137571954658
128.3453	-4234.797098838795
128.2477	-1371.589891945408
128.15	922.5374863703648
128.0524	129.1843309867661
127.9547	-1828.2591770448853
127.8571	-1779.7039306591375
127.7594	-300.40816116386316
127.6618	32.72065076694332
127.5641	-719.3261386086242
127.4665	-723.6520976301103
127.3688	-328.85298254886084
127.2712	-1298.3406492955191
127.1735	-3003.143166706849
127.0759	-3086.496778229581
126.9783	-1552.4889745392907
126.8806	-760.7879589926979
126.783	-1366.615456172009
126.6853	-1502.6857667104525
126.5877	-389.4912025163238
126.49	216.67212292125464
126.3924	-947.4543895550872
126.2947	-2571.768166368979
126.1971	-2821.909093849268
126.0994	-1794.5989114333042
126.0018	-979.0964925432229
125.9041	-1359.8981897099136
125.8065	-2591.0905633700195
125.7088	-3308.3146792283997
125.6112	-2287.2609846568225
125.5135	-24.562358615163703
125.4159	1383.6296646696683
125.3183	884.8958390640685
125.2206	-26.39359492228016
125.123	128.8625483489135
125.0253	117.30065642500608
124.9277	-1813.2624717082178
124.83	-4131.9127620470035
124.7324	-3570.8528021759257
124.6347	-292.268831718726
124.5371	1801.7578752524446
124.4394	579.0559654018039
124.3418	-1594.7007217469609
124.2442	-1892.3522697882615
124.1465	-977.2341761343403
124.0489	-1030.741180713462
123.9512	-2032.2705715121242
123.8536	-2290.09927465141
123.7559	-1349.5017921309345
123.6583	-247.78863617890852
123.5606	398.90957710439557
123.463	824.7283494699934
123.3653	1085.0412506287344
123.2677	982.4667963978842
123.1701	697.605164419782
123.0724	475.6301180378024
122.9748	101.0965943295895
122.8771	-502.5043728530138
122.7795	-757.6537321456063
122.6818	-341.1849641994472
122.5842	73.73529672603593
122.4865	-166.737244614892
122.3889	-658.9570080153728
122.2912	-784.9120034077116
122.1936	-798.4161360279452
122.0959	-1113.770830587768
121.9983	-1340.6042776745821
121.9007	-1099.531747214789
121.803	-975.7137240296101
121.7054	-1509.3487765641053
121.6077	-2113.115566885491
121.5101	-2243.1371485582367
121.4124	-2565.0728987596035
121.3148	-3337.7017560794015
121.2171	-2881.9195129011055
121.1195	-44.136492745051555
121.0218	2727.0317967021374
120.9242	1897.411847085159
120.8265	-1635.3839646834617
120.7289	-3015.422831697676
120.6312	-309.0290925442964
120.5336	2599.3727750411585
120.436	1910.3442437551453
120.3383	-548.0635293272085
120.2407	-718.1425987240414
120.143	1229.1102577974839
120.0454	1739.3335013237224
119.9477	-77.40536176273883
119.8501	-1399.4464546712443
119.7524	-632.6406869715379
119.6548	516.7754339319404
119.5571	722.7240824142111
119.4595	1255.2370669771472
119.3618	2978.080745836801
119.2642	4110.854943503577
119.1665	3018.981501929992
119.0689	974.5517617380198
118.9713	87.13483542282029
118.8736	331.9946190870219
118.776	568.9768777107821
118.6783	715.632612128969
118.5807	851.8875036945138
118.483	-50.85666339392128
118.3854	-2149.5646913046653
118.2877	-3120.1915125836977
118.1901	-1184.3613128137827
118.0924	1680.4783586051385
117.9948	2472.2286327835527
117.8971	1792.9867433573502
117.7995	2313.609338238825
117.7019	3569.3911753292277
117.6042	2421.8349954301857
117.5066	-1223.2367281421796
117.4089	-3381.19200464606
117.3113	-1771.7835436882888
117.2136	1068.9265281159287
117.116	2031.655918348481
117.0183	1428.1952829228198
116.9207	778.6386467221434
116.823	-254.76315192670495
116.7254	-2108.728170725713
116.6278	-2993.151899818093
116.5301	-1333.1311470748913
116.4325	1086.5961561344677
116.3348	1341.7225036643508
116.2372	-232.94221815203275
116.1395	-580.1657334578681
116.0419	1502.7041618994836
115.9442	3671.0780256596718
115.8466	3205.6777799125225
115.7489	401.8239641599123
115.6513	-1677.0423814524192
115.5536	-454.2645357819747
115.456	3056.7166594926057
115.3584	4777.3013551480635
115.2607	2278.194183453339
115.1631	-1635.623769784877
115.0654	-2255.9924298564447
114.9678	470.84290752453285
114.8701	2049.4811982751808
114.7725	545.9378652838147
114.6748	-636.422754451698
114.5772	1083.6356806836145
114.4795	2968.0879886410585
114.3819	1901.7318298875339
114.2842	-128.21599680058512
114.1866	189.96858802184556
114.0889	1545.6077638268173
113.9913	934.2452291650886
113.8937	-90.88373662392235
113.796	2067.106826337541
113.6984	5959.864845494858
113.6007	6774.64815149057
113.5031	4360.576091198752
113.4054	3120.576775495856
113.3078	3908.2377708157987
113.2101	2956.4253681344944
113.1125	-43.47604642204533
113.0148	-116.68990191403532
112.9172	4060.416407609998
112.8195	6422.6164329169715
112.7219	2976.1629999183097
112.6243	-1156.1702769575475
112.5266	309.4695963795084
112.429	4788.772776030315
112.3313	5341.873161728969
112.2337	1823.4853298774544
112.136	301.5754595491851
112.0384	2760.927947585821
111.9407	4513.658352258014
111.8431	2526.3636909867964
111.7454	261.2238010967626
111.6478	1978.95592072921
111.5501	6383.882166118146
111.4525	8627.371996267226
111.3549	6403.830757743203
111.2572	2038.7594758480818
111.1596	-405.6277588572748
111.0619	959.6143164996704
110.9643	4336.299013702677
110.8666	6540.365774017993
110.769	6913.087530598674
110.6713	7565.834702954446
110.5737	9118.922845755316
110.476	8909.901956602958
110.3784	5628.536011833261
110.2807	2805.7602869869834
110.1831	3946.690780216112
110.0855	6551.500567105875
109.9878	5875.115300997188
109.8902	3108.9127130450097
109.7925	3847.495622966095
109.6949	8511.332384112704
109.5972	10837.353393595164
109.4996	7650.814427117848
109.4019	3932.9894590257036
109.3043	4830.376887531384
109.2066	7947.389364054107
109.109	8106.453109472324
109.0114	5639.4375367399725
108.9137	4653.134835693581
108.8161	5779.674761502778
108.7184	6181.389507567646
108.6208	5369.732152123418
108.5231	5677.199065072078
108.4255	7230.163947876854
108.3278	7354.75124677482
108.2302	5562.952186621019
108.1325	4835.787189819333
108.0349	6773.192704781875
107.9372	9080.532129909558
107.8396	9331.79473733827
107.7419	8178.628201294669
107.6443	7265.003017806608
107.5466	6660.22603675367
107.449	6082.3838782253415
107.3514	6298.3281534589205
107.2537	7408.90584913927
107.1561	7710.051521763487
107.0584	6198.439459583628
106.9608	4554.854243589155
106.8631	4687.057637068003
106.7655	5762.605845676982
106.6678	5779.81800756003
106.5702	4907.886653217857
106.4725	4977.0073954689
106.3749	6340.9630898358955
106.2773	7522.631378367401
106.1796	7792.608877571639
106.082	8061.086480835354
105.9843	9034.330736865035
105.8867	10182.45586452172
105.789	10871.06938653821
105.6914	11137.5344474336
105.5937	11010.769943778017
105.4961	10263.832545934029
105.3984	9179.009424118374
105.3008	8503.842374724192
105.2031	8355.574641422387
105.1055	8143.882946825436
105.0079	7778.15734758021
104.9102	7866.725573561035
104.8126	8429.907787060289
104.7149	8587.963864537742
104.6173	8050.655394984508
104.5196	7801.953027627092
104.422	8532.587378350168
104.3243	9316.113868946482
104.2267	8813.882242390879
104.129	7206.430492840011
104.0314	5954.656090557272
103.9337	5930.734301859051
103.8361	6610.390624497484
103.7384	6986.628996742612
103.6408	6602.482644037353
103.5432	5732.044719299821
103.4455	5113.1286471604
103.3479	5498.436694973834
103.2502	6955.263529987534
103.1526	8492.677247760173
103.0549	8757.192786756501
102.9573	7332.49867094771
102.8596	5281.413709801074
102.762	4290.678655910826
102.6643	5133.998389529967
102.5667	6819.087892088219
102.4691	7391.113236687201
102.3714	5927.421666961399
102.2738	3661.2949079889277
